gene beta t p se(beta)
ENSG00000119509.8 1481.3703836871 0.418213996912508 0.676388783504987 3542.1348750243
ENSG00000119599.12 -6709.60644232275 -1.08055435094635 0.281629660964906 6209.4113419158
ENSG00000119638.8 -1402.4770781706 -0.358796655403029 0.720251725975762 3908.83542823227
ENSG00000119684.11 -54112.9970957319 -0.584629488129797 0.559675183513021 92559.4726137352
ENSG00000119685.15 -8016.36391436211 -1.6820805070868 0.0946338657197921 4765.74330454949
ENSG00000119698.7 -1198.89141701776 -0.268091980187194 0.788996837693549 4471.94062344068
ENSG00000119705.5 -14070.0378080587 -0.103740741814983 0.917513667995837 135626.924985287
ENSG00000119707.9 23253.7997419893 0.5549391333727 0.579762866682604 41903.3337956577
ENSG00000119718.6 -206.126166611671 -0.0200442426607994 0.984034717036838 10283.55972834
ENSG00000119723.11 -15396.5256590714 -1.27327840315789 0.204888968719794 12092.0339345158
ENSG00000119760.11 16494.6702961725 1.70381317493703 0.0904867396197336 9681.032250958
ENSG00000119771.10 3730.46919006718 0.529882062973434 0.596977147718453 7040.18771485422
ENSG00000119787.9 -32381.5200719804 -0.783862644271115 0.434356731255753 41310.1967655198
ENSG00000119801.8 -477.853206568274 -0.144249201641385 0.88549731316178 3312.69220994549
ENSG00000119844.10 -347.214064000293 -0.101314934259072 0.91943576234292 3427.07683264573
ENSG00000119866.16 9774.78768983395 1.78298912391689 0.0766105011924551 5482.24751273894
ENSG00000119878.5 -7629.43625364928 -1.11961591202429 0.264667049676818 6814.33353323383
ENSG00000119906.7 -4294.11925574436 -0.480212386364584 0.631775936620427 8942.12514644345
ENSG00000119915.4 80164.8774306952 1.20794592502994 0.228969103521424 66364.6242514608
ENSG00000119927.9 -6690.64541942552 -0.928785490676119 0.354492459682803 7203.64980567795
ENSG00000119929.8 9152.81348378382 0.800685826305967 0.424579921971197 11431.2170680117
ENSG00000119946.9 -29612.0911701903 -1.13612372695393 0.2577166898864 26064.1428989284
ENSG00000119950.16 1851.04590796227 0.249985231013117 0.802940809993318 7404.62106685471
ENSG00000119965.8 18789.4096021586 1.28145356297013 0.202011796606509 14662.5754885795
ENSG00000119977.16 -434.803128451311 -0.0351460537538851 0.972010005493379 12371.3214432573
ENSG00000119979.11 -2041.1525855729 -0.18700412170407 0.851910098302982 10915.0138883194
ENSG00000120071.8 4041.69043475871 0.545449230961892 0.586254767598886 7409.83799286187
ENSG00000120158.7 2599.61050089022 0.580199596094863 0.562650574295491 4480.54517512139
ENSG00000120159.7 -11991.2456349296 -1.28502214092549 0.200765237169185 9331.54788001807
ENSG00000120278.10 -72272.506021957 -1.27976429149453 0.202603868617711 56473.2947327013
ENSG00000120370.8 5014.67634922817 0.822217476969857 0.412258207434043 6098.96589368169
ENSG00000120451.6 7085.30524984604 1.68312559271473 0.0944309757648322 4209.61173694594
ENSG00000120539.10 -2258.49104209953 -0.294011542451194 0.769155526295046 7681.64073855856
ENSG00000120594.12 -9962.85232679477 -0.976650435077531 0.330314701102209 10201.0422244924
ENSG00000120662.11 -6061.65296993134 -0.982106860921603 0.327628616910869 6172.09105355717
ENSG00000120675.4 26.848142597366 0.0113145214778335 0.990987545069545 2372.89245064095
ENSG00000120686.7 -1492.73097189469 -0.215104645852366 0.829977916631496 6939.55709780069
ENSG00000120709.6 -19168.6537656863 -1.55847448376656 0.121228183369396 12299.6263110828
ENSG00000120784.11 -1040.04723433321 -0.152469933683538 0.879021199108646 6821.32673115672
ENSG00000120805.9 3684.08196509907 0.428665286285906 0.668781780515938 8594.30908674493
ENSG00000120868.9 454.962387573501 0.0778384482587269 0.938060296649351 5844.95705851243
ENSG00000120910.10 17001.6829132517 1.04095232919116 0.299572576945783 16332.8160536058
ENSG00000121022.9 -37415.9689725705 -0.893321246754022 0.373116150193747 41884.114039071
ENSG00000121057.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000121060.10 -4233.44230162374 -0.322039618321804 0.747871051620962 13145.7189139797
ENSG00000121210.11 6286.45466075266 0.446705010807034 0.655732329322602 14072.9441324048
ENSG00000121236.15 6508.54658626105 1.06810257164055 0.287190183817106 6093.55951298222
ENSG00000121318.2 -19710.9139981518 -0.817421033423402 0.414984328891381 24113.5390358154
ENSG00000121350.11 5121.05262588221 0.911760160408021 0.363357959860537 5616.66636496871
ENSG00000121390.13 -10699.4471987877 -0.767278886287551 0.444121752041379 13944.6652188706
ENSG00000121417.9 17151.6597130093 1.22183742604609 0.223685789508436 14037.59563047
ENSG00000121454.4 8706.93679186701 0.4844672665636 0.628760944007814 17972.1879945092
ENSG00000121542.7 -4714.40436589647 -1.00869597448036 0.314744836975619 4673.7614555517
ENSG00000121577.9 2927.98851250593 0.904632225417876 0.367110905089869 3236.66173969582
ENSG00000121579.8 3014.34450185797 0.523973948763038 0.601070010825096 5752.85185260456
ENSG00000121691.4 4804.39801086611 0.772932428619689 0.440778633395316 6215.80597859745
ENSG00000121716.14 9901.13377699483 1.3431228520443 0.181260855750662 7371.72609484295
ENSG00000121774.13 52721.5574691306 0.590908253819749 0.555471225023587 89221.2236473731
ENSG00000121775.13 216.251467313853 0.0474001204984184 0.96225738361539 4562.25564492117
ENSG00000121895.7 62.4682370362213 0.0188166534547031 0.985012374562528 3319.8377802195
ENSG00000121903.10 -96287.0374330219 -1.41544706274628 0.159010325999233 68025.8838124287
ENSG00000121940.11 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000121957.8 -3971.20050936664 -0.188031664082731 0.851105960601916 21119.8498334801
ENSG00000121966.6 1421.80257586048 0.280909605402743 0.779166828794697 5061.42384779625
ENSG00000122026.6 -1673.36059053381 -0.22577026870251 0.821687428412014 7411.78455493954
ENSG00000122034.8 9304.47261340006 0.78025192687269 0.436472098977905 11924.9594816037
ENSG00000122176.10 555.708366277633 0.0543582461106889 0.956722076040014 10223.0738855344
ENSG00000122188.8 9309.93021850086 1.07944420337991 0.282122397117847 8624.74427983399
ENSG00000122223.8 7051.04440164774 1.01834160715226 0.310155316843443 6924.04626514828
ENSG00000122224.13 9042.88868231982 1.97579228960176 0.0500129413622437 4576.84177122813
ENSG00000122299.7 3742.93573737313 0.686907175559739 0.493201809663872 5448.96875523702
ENSG00000122335.9 -12639.7177824857 -1.44271817655574 0.151184797246879 8761.04424819892
ENSG00000122390.13 -404.551854487793 -0.0504770281887934 0.959809408431662 8014.57353976336
ENSG00000122435.5 -3829.97835557298 -1.30784920405902 0.192925282314993 2928.45562293138
ENSG00000122481.12 4132.19221797005 0.64684536914308 0.518720609601462 6388.22261871372
ENSG00000122483.13 -12106.5533189868 -2.00770806835733 0.0464700088768653 6030.03669198391
ENSG00000122641.9 -5737.59181593945 -0.824885577411292 0.4107464107602 6955.62144988099
ENSG00000122674.8 -4460.19648556325 -0.363731952421924 0.716570331777568 12262.316950339
ENSG00000122679.4 5805.54195215302 0.733434381763683 0.464438272515302 7915.55740568431
ENSG00000122692.7 320.485336004748 0.0213077676284004 0.98302846541538 15040.7748758056
ENSG00000122696.8 -14022.8425981526 -0.9053780133712 0.366717099461484 15488.384289274
ENSG00000122729.14 2236.95734041441 0.698763302412183 0.485781957599397 3201.30913099223
ENSG00000122779.12 -22971.9809725142 -1.18015748501503 0.239805744524848 19465.1826253693
ENSG00000122783.12 -12987.2470279744 -1.42819931826915 0.15531331869648 9093.44155388185
ENSG00000122863.5 -7521.16064349748 -0.529445255755046 0.597279308383837 14205.7381036903
ENSG00000122882.6 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000122986.9 6512.84601868089 1.4503562384939 0.149047040277104 4490.51470654136
ENSG00000123119.7 5582.16244671556 1.60457303318487 0.110691205406279 3478.9083022514
ENSG00000123179.9 -6584.68387553143 -1.06042170901624 0.290657266119263 6209.49554271205
ENSG00000123213.18 -226.661777080213 -0.029896436913843 0.976189388335436 7581.56491134438
ENSG00000123219.8 769.829262605728 0.17110359113323 0.864372907312441 4499.19991454943
ENSG00000123297.12 3127.234665117 0.602990629174792 0.547425535573094 5186.20773493064
ENSG00000123353.5 -7141.06387896031 -0.905344417030373 0.366734833938282 7887.67649596135
ENSG00000123360.7 4331.21395944255 0.349065446737989 0.727529694693861 12408.0283508943
ENSG00000123411.10 11667.8444157714 1.263373184991 0.208415200425207 9235.46941979343
ENSG00000123415.10 1343.22110278832 0.384658207652207 0.701035479744411 3491.9860698847
ENSG00000123416.11 6971.43064596041 0.241410008571823 0.809567048249671 28877.9685946049
ENSG00000123427.11 1445.63276422045 0.44913443381878 0.653982919922765 3218.70837630708
ENSG00000123453.12 25254.5807977564 2.49233348914737 0.0137780160009228 10132.9059324224
ENSG00000123473.11 -1574.39556630464 -0.238583479465213 0.811754211804566 6598.92952283898
ENSG00000123545.5 8811.8244755557 1.21177704819617 0.227503143580109 7271.81991825379
ENSG00000123552.13 -9399.45270949336 -1.49561952410746 0.136853793661265 6284.65499278814
ENSG00000123607.10 4342.13858458929 0.512877920381164 0.608791196440451 8466.22249084591
ENSG00000123609.6 -4070.75007285991 -0.813824433492705 0.417035546079717 5002.00031521466
ENSG00000123643.8 -10480.8043052759 -0.525241107675883 0.600191105170904 19954.2727180132
ENSG00000123737.8 -4032.63417731805 -0.670350430854637 0.503665183184611 6015.7105771929
ENSG00000123836.10 -4265.43719279604 -0.414358807743899 0.679203290387426 10294.0666713965
ENSG00000123892.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000123989.9 -1690.4569081231 -0.28627722724536 0.775060801417458 5904.96465397945
ENSG00000124006.10 2364.74100306038 0.851311281282159 0.395953469143621 2777.76302869949
ENSG00000124126.9 -11847.9739814484 -1.14118848772649 0.255610116191834 10382.1359125803
ENSG00000124143.6 12293.474294751 1.403263842742 0.162604833188157 8760.62927035117
ENSG00000124164.11 -4116.87102365572 -1.31973767392358 0.188933268768508 3119.46162104796
ENSG00000124225.11 -9887.7609250145 -2.23916980705454 0.0266161526014243 4415.81558212466
ENSG00000124257.6 19968.3930653807 1.9870212577384 0.0487411857300415 10049.4108895989
ENSG00000124275.10 9615.64419162251 2.42442678268796 0.0165217346012942 3966.1516117066
ENSG00000124357.8 10305.3516651966 1.40348148133705 0.162540082982652 7342.70583704394
ENSG00000124383.4 4907.16095664658 0.903972362493503 0.367459560770529 5428.4413553427
ENSG00000124491.11 434.265242814625 0.128621276006249 0.897829622684964 3376.3095523444
ENSG00000124496.8 -7697.40660632543 -1.00613379527637 0.3159714971429 7650.48012745764
ENSG00000124508.12 672.899037303357 0.122205895046303 0.902899529204446 5506.27313885636
ENSG00000124535.11 6528.17600261164 1.28250857514502 0.201642672657416 5090.16167932715
ENSG00000124562.5 13156.8599897467 0.266817023999117 0.789976505177175 49310.4217735006
ENSG00000124570.13 6816.68309527605 0.788509568700656 0.431643115793183 8645.02266790357
ENSG00000124571.13 -357.102895947984 -0.149226609052691 0.881575268441361 2393.0242616576
ENSG00000124587.9 -201.898754062565 -0.0647304145045583 0.948474832410488 3119.07092837088
ENSG00000124588.15 290.875562709615 0.0479013476998984 0.961858584180702 6072.38786958455
ENSG00000124593.10 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000124608.4 2965.78595809117 1.08411461494616 0.280053426932736 2735.67565384999
ENSG00000124613.4 15139.1630845412 2.77905105390293 0.00614965843215411 5447.60164203516
ENSG00000124635.7 -5009.19645522736 -0.121658042562609 0.903332671001952 41174.3962808664
ENSG00000124641.10 8331.74378263923 1.08736750185181 0.278618580155252 7662.3071486412
ENSG00000124657.1 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000124701.5 3717.29160541405 0.0855927876415849 0.93190427218023 43429.9630592708
ENSG00000124702.13 -1861.3088500409 -0.331319085639184 0.740865894644063 5617.8739188841
ENSG00000124721.13 -5593.23071375342 -1.1345298847226 0.258382121931608 4929.9985739212
ENSG00000124767.6 -5141.95784656082 -0.622270234397158 0.534708950430633 8263.22321449657
ENSG00000124787.9 -11049.040070799 -1.49183185353496 0.137843367337772 7406.35752254372
ENSG00000124802.7 -588.360561779131 -0.0488405055304758 0.96111137300644 12046.5698581273
ENSG00000124813.16 -9459.80420328992 -1.84067303040058 0.0676453635658837 5139.31809020485
ENSG00000124831.14 5223.0004379024 0.430393385712399 0.667527253714363 12135.4105599396
ENSG00000125124.7 -4178.07498189253 -0.208136119137504 0.835405024497877 20073.7623013539
ENSG00000125166.8 -331.787558609344 -0.0506327840435636 0.959685499691011 6552.82076379367
ENSG00000125247.11 -524.405509197036 -0.127413736868362 0.898783593722079 4115.7690064363
ENSG00000125266.6 97.9785568637715 0.0167668938696933 0.986644862182946 5843.57231728358
ENSG00000125375.10 1491.45416657864 0.490612759305711 0.624417296376793 3039.98242664799
ENSG00000125386.10 2618.35124784872 0.327963726533623 0.743396418237941 7983.66110643726
ENSG00000125388.15 9791.00314958601 0.434091599546884 0.664845662279568 22555.1546259041
ENSG00000125445.6 -4229.73557727325 -0.862654734982298 0.38970444423574 4903.16160770861
ENSG00000125450.6 3412.71429468357 0.477808719961943 0.63348190838169 7142.42782123229
ENSG00000125458.2 -3171.40726814822 -0.884909493492795 0.377621736388817 3583.87755072044
ENSG00000125459.10 -2538.86485318612 -0.381506968784801 0.703366971045985 6654.83218110815
ENSG00000125485.13 -16111.5941405938 -0.861310935939279 0.390441554319099 18705.8975665086
ENSG00000125520.9 7166.23028698893 0.379719456762815 0.704690743646369 18872.4337385355
ENSG00000125533.4 -4615.9544430089 -0.180214806562823 0.857227174228828 25613.6248238836
ENSG00000125534.5 -15873.9960371226 -1.01306623698402 0.312659849996433 15669.2578013267
ENSG00000125551.14 -10480.1491648494 -0.908707164259501 0.364962421809709 11533.0323970645
ENSG00000125611.11 -3051.47434291201 -0.441586699263722 0.659424227117515 6910.24967010979
ENSG00000125618.12 58850.5750069362 0.871110898118026 0.385085651749761 67558.0745621238
ENSG00000125629.10 -628.032502658654 -0.132027187768903 0.895139717738853 4756.84223281303
ENSG00000125630.11 5034.05354277383 0.293106754633992 0.769845655707015 17174.8124640115
ENSG00000125637.11 -2025.30478054077 -0.518615147520513 0.60479336657287 3905.21717351239
ENSG00000125648.10 -617292.55598494 -2.00140711481517 0.0471520562079842 308429.280287607
ENSG00000125650.4 -392.474602652384 -0.0392190626656784 0.968767885488627 10007.2407644727
ENSG00000125652.3 6374.22172519477 0.483010262687441 0.629792671198009 13196.8660246036
ENSG00000125730.12 15636.1567289753 1.70923444479372 0.0894755747569706 9148.0468209628
ENSG00000125734.9 -15259.8391120448 -1.84708802137602 0.0667045321459492 8261.56573776963
ENSG00000125741.4 -4344.00905517241 -0.598779971117798 0.550222804973782 7254.76680033744
ENSG00000125743.6 -15729.02130065 -2.15808112582414 0.0325128129291425 7288.42911067269
ENSG00000125744.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000125821.7 -4936.46536749464 -0.883546097097843 0.378355188772998 5587.10562324852
ENSG00000125827.4 -6301.67969374799 -1.14586983278293 0.253673791253996 5499.47255216879
ENSG00000125835.13 1904.9034873903 0.433638095167242 0.665174268290548 4392.84165441145
ENSG00000125871.9 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000125877.8 -306.279071657201 -0.0809055125623195 0.935624944018954 3785.63909871138
ENSG00000125885.9 700.608099444732 0.0926078474176775 0.926338680003464 7565.32107138683
ENSG00000125898.8 -64470.3534642985 -1.92348562319387 0.0563132577482352 33517.4605346142
ENSG00000125901.5 4236.94501351376 0.750503789722071 0.454127001160036 5645.46784644858
ENSG00000125910.4 6653.68135834194 1.18355129223904 0.238463018519433 5621.79383519114
ENSG00000125912.6 -2285.9780374328 -0.402133969627903 0.688157869644691 5684.61808771845
ENSG00000125970.7 4870.83116965796 0.203359840132993 0.839129398010597 23951.785005695
ENSG00000126067.7 6317.73993465402 0.916479674005686 0.360886468448135 6893.48614469635
ENSG00000126214.16 -4797.53365491653 -0.417661738366446 0.676791684627686 11486.6486781399
ENSG00000126215.9 -12377.3322835921 -2.81836825072248 0.0054782649941263 4391.6660927539
ENSG00000126246.5 -2099.0780565086 -0.107051331350673 0.914891302329246 19608.1452703522
ENSG00000126259.15 -6274.44019684818 -0.324714570768528 0.745849517440058 19322.9400885767
ENSG00000126266.2 -1921.03760104352 -0.362007610646541 0.717855822077322 5306.62213872402
ENSG00000126391.9 4178.42998512391 0.307157558593056 0.759149463806882 13603.5395132821
ENSG00000126432.9 14178.0012980528 1.10754653836431 0.269830553798107 12801.2691177671
ENSG00000126464.9 48375.3199190429 2.00036660330472 0.0472655006845802 24183.2271340284
ENSG00000126522.12 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000126581.8 8673.6247951995 1.23978373846133 0.216991456463029 6996.07885320723
ENSG00000126705.9 6685.831529814 0.157050531691387 0.87541621827055 42571.212321344
ENSG00000126749.10 5811.10286220083 0.680785125402655 0.497057009190538 8535.88400416919
ENSG00000126775.8 -12527.1494372342 -1.16332525782783 0.246544801070687 10768.39804942
ENSG00000126777.13 -7663.12512023373 -0.730765055789807 0.46606257276562 10486.4416538794
ENSG00000126790.7 1455.91786802687 0.188418336018505 0.850803397972902 7727.04981262481
ENSG00000126804.9 67345.3902510707 1.07839345685273 0.282589311921193 62449.7393072254
ENSG00000126858.12 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000126870.11 -8305.10229760577 -1.48166089291983 0.140528221197952 5605.2652380123
ENSG00000127129.5 1886.28790688654 0.544264158017221 0.58706784414556 3465.75808658497
ENSG00000127191.13 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000127249.10 -3720.96032101943 -0.705275023021014 0.481732863316332 5275.89975479475
ENSG00000127311.5 2531.65677378978 0.539081522105537 0.590629823826732 4696.24105070727
ENSG00000127328.17 -2468.05921909682 -0.344916539788792 0.730640270532547 7155.52585738024
ENSG00000127337.2 -4420.81750797431 -0.823508125714172 0.411526485521486 5368.27430104643
ENSG00000127366.4 226.65563267008 0.0273719835723791 0.97819942623195 8280.57024331978
ENSG00000127399.10 -5200.23145453835 -1.22778046218419 0.221452591393335 4235.47337224058
ENSG00000127415.8 -5695.19905533913 -0.649301766860347 0.517136324100235 8771.26683772611
ENSG00000127418.10 17281.6576411365 1.22313941568911 0.223195158229735 14128.9352787312
ENSG00000127463.9 7770.64725717369 0.642067088019142 0.521809663526961 12102.5472293668
ENSG00000127472.6 -4657.16714772483 -0.267753744662687 0.789256702753538 17393.4715781169
ENSG00000127507.13 -24119.7380654371 -0.944357570271335 0.346505586677265 25540.8955513609
ENSG00000127561.10 -4972.94772798894 -0.834507388972918 0.405322195351142 5959.14163697156
ENSG00000127564.12 24581.4993676636 2.72852813388899 0.00712205852478885 9009.06941818018
ENSG00000127578.6 -49609.5742929569 -1.47913672611648 0.14120078286136 33539.5460183106
ENSG00000127804.8 22.237690891946 0.00400540432889845 0.996809480255653 5551.92162037278
ENSG00000127831.6 933.08882743856 0.0619317506462658 0.950699627952658 15066.4048359954
ENSG00000127884.4 -4039.76471732239 -0.965238854884596 0.335978790285995 4185.24875669804
ENSG00000127914.12 3331.16312666023 0.566664789092216 0.571788874366666 5878.54264246184
ENSG00000127946.12 -5977.29946625983 -1.17535922385611 0.241713301420504 5085.50862148303
ENSG00000127952.12 -21440.5570179456 -0.926555771386369 0.35564561333484 23140.0609440541
ENSG00000128039.6 2260.75408425884 0.450251638872354 0.653179072188212 5021.09018397102
ENSG00000128040.6 3936.95765199824 0.577058011579345 0.564765321180742 6822.46424622582
ENSG00000128228.4 15653.1174827044 1.23154883932957 0.220044944617469 12710.1069667896
ENSG00000128309.12 11581.3011668264 0.738806681293117 0.461178863224568 15675.6854804777
ENSG00000128408.7 -521.385297310672 -0.0675285671364138 0.946250848834486 7720.95898699326
ENSG00000128422.11 5036.76136041729 2.24685043044598 0.0261092943421419 2241.69855374732
ENSG00000128487.12 -628.37085622207 -0.0680829962142548 0.945810235907279 9229.48300108017
ENSG00000128510.6 2459.12414355061 0.588213508695351 0.557273587308738 4180.66587590773
ENSG00000128513.10 1271.06040840806 0.237493330070457 0.812598165256483 5351.98360320677
ENSG00000128602.5 -19599.6797023761 -1.73858271488583 0.084160037604106 11273.3662508909
ENSG00000128641.13 26067.5103706596 0.489562561181047 0.625158651073033 53246.5356578185
ENSG00000128683.9 -9319.25227897373 -0.762935884706915 0.446699806138166 12214.9874789986
ENSG00000128699.9 23226.4329980703 1.31468988643725 0.190620679783939 17666.8530257069
ENSG00000128739.16 10346.0633722513 1.33469217472431 0.18399948768657 7751.64758449895
ENSG00000128829.7 3377.87363384492 0.794642556003309 0.428076934696649 4250.80888045323
ENSG00000128891.11 24842.1009485918 2.63446229036035 0.0093112927979632 9429.66655453391
ENSG00000128923.6 7819.91354974714 0.699516439700199 0.485312695292617 11179.0275480854
ENSG00000128928.4 65156.9710051797 1.37682212054487 0.170618694494834 47324.1750208039
ENSG00000128944.9 -290.054255498824 -0.0261424557501333 0.979178460906212 11095.1418746246
ENSG00000128973.7 92221.0982953729 1.19993989324231 0.232054468774996 76854.7648217492
ENSG00000128989.6 675.885612444282 0.090078309643257 0.928345153779384 7503.31145334583
ENSG00000129055.8 2200.80487002617 0.641491226582749 0.522182589517858 3430.76378729285
ENSG00000129103.13 38607.4042243721 0.710405497677195 0.478555756926149 54345.5876265123
ENSG00000129128.8 -860.274613551087 -0.0884570038190062 0.929631444877398 9725.34199000583
ENSG00000129187.10 11232.9365815788 0.134156407996788 0.89345872859353 83730.1531049322
ENSG00000129219.9 2942.1275512677 0.153660659377536 0.878083838095821 19146.9147873371
ENSG00000129235.6 8582.98509278046 1.40946430256579 0.16076780265983 6089.53705117326
ENSG00000129317.10 -9924.07642407267 -0.507603025415514 0.612477311242617 19550.8614550692
ENSG00000129347.15 2420.14918262117 0.35875998701723 0.72027910274247 6745.87264522601
ENSG00000129465.11 45802.9037529825 1.93631260338246 0.0547095207329668 23654.7051715572
ENSG00000129474.11 -12672.8100613005 -1.47730698570431 0.141689875525395 8578.31864597773
ENSG00000129480.8 7224.12563033396 0.720993025840203 0.472036010134737 10019.6886397277
ENSG00000129484.9 -11516.8942578333 -0.832712360686857 0.406330833814023 13830.5792030439
ENSG00000129521.9 -428.493851381169 -0.0754181840781076 0.939982482464716 5681.57211180522
ENSG00000129538.9 -662.915240916051 -0.227992909730374 0.819962245345424 2907.61340648716
ENSG00000129562.6 -598.643546413232 -0.0662886267360781 0.947236307568884 9030.86360193695
ENSG00000129566.8 -1949.05518356069 -0.426370363061692 0.670449241700316 4571.27265967753
ENSG00000129596.4 8679.4176246528 2.8404383560431 0.00513135936131939 3055.6613229036
ENSG00000129673.5 -90187.9075116009 -2.40145674528779 0.0175539696238128 37555.4994644689
ENSG00000129925.6 -2629.61438991723 -0.290735146915998 0.771655478731992 9044.70758974663
ENSG00000129991.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000130177.10 -3524.93844421463 -0.313192466231458 0.754569497117951 11254.863460252
ENSG00000130204.8 16399.6341399137 0.841911351332792 0.401177858322106 19479.0509879124
ENSG00000130312.2 -2192.79873383738 -0.112792680615497 0.910345731026483 19440.9665757701
ENSG00000130348.7 4349.13307398848 1.23182988997973 0.219940220839182 3530.62797823492
ENSG00000130382.7 -7436.24064995306 -0.755825237361742 0.450939280479465 9838.57151411053
ENSG00000130413.11 -9996.73764349477 -1.23116686039704 0.22018733374328 8119.7260623722
ENSG00000130414.7 -11699.809588557 -0.968749579595152 0.334229571028854 12077.228042201
ENSG00000130429.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000130449.5 3014.25239086064 0.583099927133437 0.560701659998607 5169.35820191049
ENSG00000130479.6 -22751.4139832339 -2.61891839656313 0.00972649726940187 8687.33214944428
ENSG00000130489.8 8204.2184792355 0.806441806644375 0.421264885425271 10173.3546198125
ENSG00000130544.7 32357.6644470255 0.41405116360953 0.679428083453643 78148.9518467827
ENSG00000130590.9 -24388.4604698727 -0.587129662769659 0.557999320661143 41538.4573738368
ENSG00000130598.11 -6356.919222583 -0.818258906092007 0.414507338736149 7768.83597019867
ENSG00000130653.11 -245793.839310359 -1.97480017815998 0.050126643475193 124465.16970612
ENSG00000130669.13 1180.30676894864 0.10400346132509 0.917305530588126 11348.7258396072
ENSG00000130675.10 8042.44912427959 1.49608960300048 0.136731367126829 5375.64669131452
ENSG00000130684.9 -2884.23405547534 -0.337684152115021 0.736073321194808 8541.21828759355
ENSG00000130717.8 4016.44980301557 0.824811747678854 0.410788199305526 4869.53515674149
ENSG00000130723.13 -205.555512041193 -0.0195364827944645 0.984439096409863 10521.6232729176
ENSG00000130725.3 -34139.0017133144 -0.659916200523297 0.510319615589862 51732.3285687531
ENSG00000130731.11 39785.8851628283 0.41865784474613 0.676065041399464 95031.9829476838
ENSG00000130758.3 26231.120892643 2.48736135606355 0.0139641698480862 10545.7620094878
ENSG00000130783.9 6025.46467693571 1.01511926290578 0.311683561289171 5935.72095133713
ENSG00000130803.10 4666.02956227461 0.442887048141463 0.658485471402398 10535.484344948
ENSG00000130816.10 5758.31753955284 1.26655364716774 0.207278153718121 4546.44582361715
ENSG00000130881.9 -20581.4996335049 -0.699779539050846 0.485148822656307 29411.4052854715
ENSG00000130997.12 442407.159944295 1.94642813192137 0.0534720825127126 227291.8032209
ENSG00000131016.12 270007.478271971 0.418898881671614 0.675889254678092 644564.810472895
ENSG00000131037.10 -28073.5704433722 -1.02843047363167 0.305402887275182 27297.4898772076
ENSG00000131042.9 3833.92114352598 0.136658373992464 0.891484080064527 28054.783849085
ENSG00000131061.9 10031.3883967823 1.08246021651637 0.280785123402009 9267.21208199759
ENSG00000131100.8 -27719.3020667133 -1.817339030185 0.0711610135532835 15252.6862661897
ENSG00000131238.12 -2240.54281497458 -0.835180074916293 0.404944598235988 2682.70625972386
ENSG00000131351.10 2652.02836314579 0.21905048332577 0.826908498821022 12106.9276948443
ENSG00000131355.10 -9052.39131126575 -0.601858035608799 0.548177253229803 15040.741795711
ENSG00000131373.10 4335.91550155864 0.576524228194776 0.56512501909836 7520.7862731725
ENSG00000131435.8 10961.547399959 0.612426609008139 0.541182838993968 17898.5485586784
ENSG00000131558.10 11874.1112822018 0.765131690395437 0.445395277798922 15519.0425795394
ENSG00000131591.13 21694.9223808071 2.10926760226943 0.0365822983062779 10285.5239218887
ENSG00000131626.11 -2504.5110987455 -0.24875270371527 0.803892339550121 10068.2768924282
ENSG00000131634.9 -58745.1832179006 -1.4816930751611 0.140519662365528 39647.3360122261
ENSG00000131697.13 1373.70508330485 0.242797985245499 0.808493582768672 5657.81088305103
ENSG00000131711.10 -8344.22043844122 -0.831177653488561 0.407194395015204 10039.0336571483
ENSG00000131773.9 -158.477056019576 -0.0268244608392043 0.978635397507515 5907.93071180615
ENSG00000131778.13 1660.97650730512 0.232463144730959 0.816495182692513 7145.11760230829
ENSG00000131845.10 1631.17526972149 0.476859418477547 0.634156206288963 3420.66279183346
ENSG00000131849.10 -332.33742995168 -0.0611008521068197 0.951360225591861 5439.16195097688
ENSG00000131941.3 -3307.17527731278 -0.33819703902521 0.735687591587431 9778.84160915511
ENSG00000131944.5 -6873.29137599215 -0.648275348654051 0.51779801785736 10602.4259448743
ENSG00000131966.9 -14594.7816238311 -3.00906812212362 0.00307466982246702 4850.26627231389
ENSG00000132002.3 6935.48461020136 1.08208486218182 0.280951314965431 6409.37217827559
ENSG00000132003.5 -8531.28495220627 -0.475785355658535 0.634919493369718 17930.9532139721
ENSG00000132017.6 45362.1041733042 0.485880195864617 0.627761125545247 93360.6773014961
ENSG00000132128.12 10916.6053424246 0.898364331150801 0.37043111412426 12151.6460125265
ENSG00000132141.9 4111.66198664915 0.683038568502884 0.495636079550183 6019.66298281118
ENSG00000132185.12 -1190.79491877969 -0.411369521170956 0.68138875523654 2894.70866823121
